row_id,order_id,order_date,ship_date,ship_mode,customer_id,postal_code,product_id,sales,quantity,discount,profit,shipping_duration_days,unit_price,unit_cost,profit_margin_pct,is_profitable,discount_bracket
7760,CA-2016-158925,2016-10-24,2016-10-28,Standard Class,JP-15460,77041,OFF-PA-10003072,15.552,3,0.2,5.4432,4,5.18,3.37,35.0,1,Low Discount (1-20%)
7761,CA-2014-155390,2014-12-06,2014-12-11,Standard Class,BG-11035,38109,OFF-PA-10003641,42.208,2,0.2,13.7176,5,21.1,14.25,32.5,1,Low Discount (1-20%)
7762,CA-2017-123071,2017-12-03,2017-12-06,First Class,CC-12550,75023,OFF-PA-10003729,10.368,2,0.2,3.6288,3,5.18,3.37,35.0,1,Low Discount (1-20%)
7763,CA-2017-156391,2017-09-26,2017-09-28,First Class,SL-20155,97301,OFF-AR-10003251,2.224,1,0.2,0.556,2,2.22,1.67,25.0,1,Low Discount (1-20%)
7764,CA-2015-103093,2015-02-03,2015-02-07,Standard Class,FO-14305,31907,OFF-EN-10003286,74.52,9,0.0,35.0244,4,8.28,4.39,47.0,1,No Discount (0%)
7765,US-2017-118941,2017-08-12,2017-08-12,Same Day,BB-11545,21044,OFF-AR-10004078,17.52,3,0.0,5.256,0,5.84,4.09,30.0,1,No Discount (0%)
7766,US-2017-118941,2017-08-12,2017-08-12,Same Day,BB-11545,21044,FUR-CH-10002331,1779.9,5,0.0,373.779,0,355.98,281.22,21.0,1,No Discount (0%)
7767,US-2017-118941,2017-08-12,2017-08-12,Same Day,BB-11545,21044,OFF-AR-10001953,219.9,5,0.0,59.373,0,43.98,32.11,27.0,1,No Discount (0%)
7768,CA-2015-169299,2015-08-24,2015-08-26,First Class,DO-13435,97206,OFF-AR-10002053,7.152,3,0.2,0.7152,2,2.38,2.15,10.0,1,Low Discount (1-20%)
7769,CA-2017-154088,2017-11-12,2017-11-17,Standard Class,LB-16735,32303,OFF-PA-10003651,26.72,5,0.2,9.352,5,5.34,3.47,35.0,1,Low Discount (1-20%)
7770,CA-2016-155978,2016-08-01,2016-08-01,Same Day,TS-21205,92503,TEC-PH-10002885,1039.728,2,0.2,90.9762,0,519.86,474.38,8.75,1,Low Discount (1-20%)
7771,CA-2016-155978,2016-08-01,2016-08-01,Same Day,TS-21205,92503,OFF-AP-10002892,45.96,2,0.0,13.788,0,22.98,16.09,30.0,1,No Discount (0%)
7772,CA-2016-108196,2016-11-25,2016-12-02,Standard Class,CS-12505,43130,OFF-BI-10000545,456.588,2,0.7,-304.392,7,228.29,380.49,-66.67,0,High Discount (>50%)
7773,CA-2016-108196,2016-11-25,2016-12-02,Standard Class,CS-12505,43130,TEC-MA-10000418,4499.985,5,0.7,-6599.978,7,900.0,2219.99,-146.67,0,High Discount (>50%)
7774,CA-2016-108196,2016-11-25,2016-12-02,Standard Class,CS-12505,43130,TEC-AC-10000926,59.976,3,0.2,11.9952,7,19.99,15.99,20.0,1,Low Discount (1-20%)
7775,CA-2016-152800,2016-04-13,2016-04-15,First Class,SP-20920,94109,OFF-EN-10001509,6.12,3,0.0,2.8764,2,2.04,1.08,47.0,1,No Discount (0%)
7776,CA-2014-166961,2014-12-27,2014-12-31,Standard Class,CD-12790,92553,OFF-AP-10001366,10.98,1,0.0,2.9646,4,10.98,8.02,27.0,1,No Discount (0%)
7777,CA-2014-166961,2014-12-27,2014-12-31,Standard Class,CD-12790,92553,OFF-FA-10003485,7.86,3,0.0,3.6156,4,2.62,1.41,46.0,1,No Discount (0%)
7778,CA-2014-166961,2014-12-27,2014-12-31,Standard Class,CD-12790,92553,OFF-ST-10004507,51.45,3,0.0,13.8915,4,17.15,12.52,27.0,1,No Discount (0%)
7779,CA-2014-166961,2014-12-27,2014-12-31,Standard Class,CD-12790,92553,OFF-BI-10002353,37.056,3,0.2,13.896,4,12.35,7.72,37.5,1,Low Discount (1-20%)
7780,CA-2016-139381,2016-04-18,2016-04-22,Standard Class,RF-19840,23320,OFF-AP-10001271,203.92,4,0.0,55.0584,4,50.98,37.22,27.0,1,No Discount (0%)
7781,CA-2016-139381,2016-04-18,2016-04-22,Standard Class,RF-19840,23320,TEC-PH-10004924,29.56,4,0.0,7.9812,4,7.39,5.39,27.0,1,No Discount (0%)
7782,CA-2015-132136,2015-03-08,2015-03-12,Standard Class,FO-14305,60623,OFF-BI-10002706,8.568,3,0.8,-14.5656,4,2.86,7.71,-170.0,0,High Discount (>50%)
7783,CA-2016-162236,2016-11-04,2016-11-06,Second Class,ER-13855,28205,OFF-ST-10003442,45.248,2,0.2,3.9592,2,22.62,20.64,8.75,1,Low Discount (1-20%)
7784,CA-2016-162236,2016-11-04,2016-11-06,Second Class,ER-13855,28205,FUR-TA-10002533,876.3,10,0.4,-292.1,2,87.63,116.84,-33.33,0,Medium Discount (21-50%)
7785,CA-2016-162236,2016-11-04,2016-11-06,Second Class,ER-13855,28205,OFF-SU-10003505,185.376,2,0.2,-34.758,2,92.69,110.07,-18.75,0,Low Discount (1-20%)
7786,US-2014-111353,2014-11-29,2014-12-06,Standard Class,PB-19150,10009,OFF-LA-10002762,25.06,2,0.0,11.7782,7,12.53,6.64,47.0,1,No Discount (0%)
7787,US-2016-117037,2016-05-17,2016-05-20,First Class,LW-17215,60653,OFF-BI-10000279,2.89,1,0.8,-4.7685,3,2.89,7.66,-165.0,0,High Discount (>50%)
7788,US-2016-117037,2016-05-17,2016-05-20,First Class,LW-17215,60653,OFF-FA-10000936,7.896,3,0.2,2.4675,3,2.63,1.81,31.25,1,Low Discount (1-20%)
7789,US-2016-117037,2016-05-17,2016-05-20,First Class,LW-17215,60653,FUR-FU-10004973,22.608,3,0.6,-10.1736,3,7.54,10.93,-45.0,0,High Discount (>50%)
7790,US-2016-117037,2016-05-17,2016-05-20,First Class,LW-17215,60653,OFF-PA-10000791,30.528,8,0.2,9.54,3,3.82,2.62,31.25,1,Low Discount (1-20%)
7791,CA-2017-160801,2017-09-19,2017-09-19,Same Day,FG-14260,19120,OFF-BI-10001132,4.842,3,0.7,-3.3894,0,1.61,2.74,-70.0,0,High Discount (>50%)
7792,CA-2016-108364,2016-12-19,2016-12-24,Standard Class,BP-11050,60623,OFF-BI-10002012,1.8,5,0.8,-2.88,5,0.36,0.94,-160.0,0,High Discount (>50%)
7793,CA-2017-169362,2017-10-12,2017-10-15,First Class,SP-20860,75217,TEC-AC-10001383,39.984,2,0.2,-1.4994,3,19.99,20.74,-3.75,0,Low Discount (1-20%)
7794,CA-2015-127481,2015-12-12,2015-12-15,Second Class,JD-15895,89115,OFF-PA-10002036,32.4,5,0.0,15.876,3,6.48,3.3,49.0,1,No Discount (0%)
7795,CA-2015-127481,2015-12-12,2015-12-15,Second Class,JD-15895,89115,OFF-PA-10002377,97.88,2,0.0,48.94,3,48.94,24.47,50.0,1,No Discount (0%)
7796,CA-2015-112711,2015-07-12,2015-07-18,Standard Class,FM-14380,79109,TEC-PH-10000526,307.168,4,0.2,30.7168,6,76.79,69.11,10.0,1,Low Discount (1-20%)
7797,US-2015-145121,2015-10-02,2015-10-06,Standard Class,MP-17965,06457,OFF-BI-10001078,26.9,5,0.0,13.181,4,5.38,2.74,49.0,1,No Discount (0%)
7798,CA-2017-166184,2017-03-24,2017-03-27,First Class,HR-14830,10035,OFF-EN-10004483,47.01,3,0.0,22.0947,3,15.67,8.31,47.0,1,No Discount (0%)
7799,CA-2017-166184,2017-03-24,2017-03-27,First Class,HR-14830,10035,TEC-PH-10002624,469.99,1,0.0,136.2971,3,469.99,333.69,29.0,1,No Discount (0%)
7800,CA-2017-166184,2017-03-24,2017-03-27,First Class,HR-14830,10035,FUR-CH-10003396,207.846,3,0.1,2.3094,3,69.28,68.51,1.11,1,Low Discount (1-20%)
7801,CA-2017-157413,2017-06-01,2017-06-06,Standard Class,BW-11065,19120,OFF-ST-10002756,324.744,3,0.2,-77.1267,5,108.25,133.96,-23.75,0,Low Discount (1-20%)
7802,CA-2014-143637,2014-03-24,2014-03-29,Second Class,MS-17710,93727,FUR-FU-10002813,40.48,2,0.0,14.5728,5,20.24,12.95,36.0,1,No Discount (0%)
7803,CA-2015-102260,2015-09-22,2015-09-26,Standard Class,SJ-20125,37064,OFF-LA-10003714,12.0,4,0.2,4.2,4,3.0,1.95,35.0,1,Low Discount (1-20%)
7804,CA-2015-102260,2015-09-22,2015-09-26,Standard Class,SJ-20125,37064,OFF-ST-10003716,720.064,4,0.2,-63.0056,4,180.02,195.77,-8.75,0,Low Discount (1-20%)
7805,CA-2015-102260,2015-09-22,2015-09-26,Standard Class,SJ-20125,37064,OFF-ST-10002289,25.424,1,0.2,-4.767,4,25.42,30.19,-18.75,0,Low Discount (1-20%)
7806,CA-2015-102260,2015-09-22,2015-09-26,Standard Class,SJ-20125,37064,OFF-AR-10001315,2.816,2,0.2,0.3168,4,1.41,1.25,11.25,1,Low Discount (1-20%)
7807,CA-2015-102260,2015-09-22,2015-09-26,Standard Class,SJ-20125,37064,OFF-BI-10000042,3.204,2,0.7,-2.5632,4,1.6,2.88,-80.0,0,High Discount (>50%)
7808,US-2016-137295,2016-01-08,2016-01-13,Standard Class,VS-21820,27604,OFF-BI-10004236,30.828,7,0.7,-24.6624,5,4.4,7.93,-80.0,0,High Discount (>50%)
7809,US-2016-137295,2016-01-08,2016-01-13,Standard Class,VS-21820,27604,OFF-AR-10001955,47.616,3,0.2,5.952,5,15.87,13.89,12.5,1,Low Discount (1-20%)
7810,US-2016-137295,2016-01-08,2016-01-13,Standard Class,VS-21820,27604,TEC-PH-10004080,108.784,2,0.2,10.8784,5,54.39,48.95,10.0,1,Low Discount (1-20%)
7811,CA-2016-134334,2016-02-14,2016-02-15,First Class,DK-13090,20735,OFF-PA-10000791,4.77,1,0.0,2.1465,1,4.77,2.62,45.0,1,No Discount (0%)
7812,CA-2016-134334,2016-02-14,2016-02-15,First Class,DK-13090,20735,OFF-AR-10001770,7.98,3,0.0,2.0748,1,2.66,1.97,26.0,1,No Discount (0%)
7813,CA-2016-134334,2016-02-14,2016-02-15,First Class,DK-13090,20735,FUR-TA-10002356,550.431,3,0.3,-47.1798,1,183.48,199.2,-8.57,0,Medium Discount (21-50%)
7814,CA-2016-134334,2016-02-14,2016-02-15,First Class,DK-13090,20735,FUR-FU-10003274,10.56,6,0.0,4.6464,1,1.76,0.99,44.0,1,No Discount (0%)
7815,US-2017-109316,2017-06-08,2017-06-10,First Class,MG-17680,90049,FUR-BO-10004834,1497.666,2,0.15,140.9568,2,748.83,678.35,9.41,1,Low Discount (1-20%)
7816,US-2017-109316,2017-06-08,2017-06-10,First Class,MG-17680,90049,TEC-PH-10000307,17.52,2,0.2,-3.504,2,8.76,10.51,-20.0,0,Low Discount (1-20%)
7817,CA-2016-138478,2016-10-21,2016-10-26,Second Class,DP-13390,89031,OFF-AR-10002240,113.22,3,0.0,29.4372,5,37.74,27.93,26.0,1,No Discount (0%)
7818,CA-2016-138478,2016-10-21,2016-10-26,Second Class,DP-13390,89031,OFF-PA-10001801,35.88,6,0.0,17.5812,5,5.98,3.05,49.0,1,No Discount (0%)
7819,CA-2016-138478,2016-10-21,2016-10-26,Second Class,DP-13390,89031,OFF-BI-10001120,4535.976,3,0.2,1644.2913,5,1511.99,963.89,36.25,1,Low Discount (1-20%)
7820,CA-2017-150469,2017-01-26,2017-01-30,Standard Class,CJ-12010,94109,OFF-FA-10000611,11.84,8,0.0,5.6832,4,1.48,0.77,48.0,1,No Discount (0%)
7821,CA-2017-152436,2017-12-08,2017-12-10,Second Class,CW-11905,02920,OFF-ST-10000036,592.74,6,0.0,160.0398,2,98.79,72.12,27.0,1,No Discount (0%)
7822,CA-2016-169334,2016-10-21,2016-10-24,Second Class,GW-14605,38301,OFF-ST-10004950,111.672,9,0.2,6.9795,3,12.41,11.63,6.25,1,Low Discount (1-20%)
7823,US-2014-115413,2014-08-26,2014-09-01,Standard Class,PP-18955,19711,OFF-AR-10003770,8.64,3,0.0,2.5056,6,2.88,2.04,29.0,1,No Discount (0%)
7824,US-2014-115413,2014-08-26,2014-09-01,Standard Class,PP-18955,19711,TEC-AC-10002800,149.97,3,0.0,52.4895,6,49.99,32.49,35.0,1,No Discount (0%)
7825,CA-2014-125150,2014-05-16,2014-05-23,Standard Class,PW-19030,90036,FUR-CH-10002439,232.88,5,0.2,17.466,7,46.58,43.08,7.5,1,Low Discount (1-20%)
7826,CA-2015-127327,2015-02-03,2015-02-07,Standard Class,PW-19030,13440,FUR-CH-10004218,90.882,1,0.1,15.147,4,90.88,75.74,16.67,1,Low Discount (1-20%)
7827,CA-2017-117114,2017-10-31,2017-11-05,Standard Class,CY-12745,60610,TEC-PH-10004042,508.768,4,0.2,38.1576,5,127.19,117.65,7.5,1,Low Discount (1-20%)
7828,CA-2017-117114,2017-10-31,2017-11-05,Standard Class,CY-12745,60610,OFF-EN-10001137,9.912,3,0.2,3.2214,5,3.3,2.23,32.5,1,Low Discount (1-20%)
7829,CA-2015-137302,2015-04-26,2015-05-01,Standard Class,BW-11110,92105,FUR-CH-10002017,63.936,3,0.2,6.3936,5,21.31,19.18,10.0,1,Low Discount (1-20%)
7830,CA-2015-137302,2015-04-26,2015-05-01,Standard Class,BW-11110,92105,OFF-AR-10000588,59.52,3,0.0,15.4752,5,19.84,14.68,26.0,1,No Discount (0%)
7831,CA-2015-137302,2015-04-26,2015-05-01,Standard Class,BW-11110,92105,TEC-PH-10003174,311.976,3,0.2,38.997,5,103.99,90.99,12.5,1,Low Discount (1-20%)
7832,CA-2015-137302,2015-04-26,2015-05-01,Standard Class,BW-11110,92105,OFF-BI-10001524,50.352,3,0.2,17.6232,5,16.78,10.91,35.0,1,Low Discount (1-20%)
7833,CA-2016-112382,2016-05-09,2016-05-13,Standard Class,MB-18085,77036,TEC-PH-10001552,19.136,2,0.2,1.9136,4,9.57,8.61,10.0,1,Low Discount (1-20%)
7834,CA-2015-128958,2015-01-24,2015-01-28,Standard Class,CR-12820,33407,OFF-AR-10004757,13.12,5,0.2,2.132,4,2.62,2.2,16.25,1,Low Discount (1-20%)
7835,CA-2015-106257,2015-04-13,2015-04-17,Second Class,EB-14110,90045,FUR-TA-10002530,241.568,2,0.2,-15.098,4,120.78,128.33,-6.25,0,Low Discount (1-20%)
7836,CA-2015-106257,2015-04-13,2015-04-17,Second Class,EB-14110,90045,TEC-PH-10001494,479.92,2,0.2,41.993,4,239.96,218.96,8.75,1,Low Discount (1-20%)
7837,CA-2015-149083,2015-09-25,2015-09-30,Standard Class,SH-19975,98103,FUR-CH-10004289,307.136,4,0.2,-11.5176,5,76.78,79.66,-3.75,0,Low Discount (1-20%)
7838,CA-2015-149083,2015-09-25,2015-09-30,Standard Class,SH-19975,98103,OFF-LA-10002945,12.6,2,0.0,5.796,5,6.3,3.4,46.0,1,No Discount (0%)
7839,CA-2015-149083,2015-09-25,2015-09-30,Standard Class,SH-19975,98103,TEC-AC-10002567,159.98,2,0.0,57.5928,5,79.99,51.19,36.0,1,No Discount (0%)
7840,US-2014-137869,2014-03-28,2014-04-02,Standard Class,CV-12295,50315,OFF-EN-10001509,6.12,3,0.0,2.8764,5,2.04,1.08,47.0,1,No Discount (0%)
7841,US-2014-137869,2014-03-28,2014-04-02,Standard Class,CV-12295,50315,FUR-TA-10003954,1184.72,4,0.0,106.6248,5,296.18,269.52,9.0,1,No Discount (0%)
7842,CA-2016-116603,2016-07-17,2016-07-22,Standard Class,AT-10735,10024,OFF-AP-10002892,45.96,2,0.0,13.788,5,22.98,16.09,30.0,1,No Discount (0%)
7843,CA-2014-158470,2014-04-19,2014-04-23,Second Class,AG-10390,22204,OFF-BI-10003638,58.05,3,0.0,26.703,4,19.35,10.45,46.0,1,No Discount (0%)
7844,CA-2014-158470,2014-04-19,2014-04-23,Second Class,AG-10390,22204,OFF-PA-10001569,71.28,11,0.0,34.2144,4,6.48,3.37,48.0,1,No Discount (0%)
7845,US-2017-123834,2017-07-21,2017-07-25,Standard Class,GM-14500,78577,FUR-TA-10001676,124.404,4,0.3,-21.3264,4,31.1,36.43,-17.14,0,Medium Discount (21-50%)
7846,CA-2015-125976,2015-09-27,2015-10-02,Standard Class,JK-15205,22204,OFF-PA-10001125,154.9,5,0.0,69.705,5,30.98,17.04,45.0,1,No Discount (0%)
7847,CA-2015-125976,2015-09-27,2015-10-02,Standard Class,JK-15205,22204,TEC-PH-10002496,1871.88,12,0.0,561.564,5,155.99,109.19,30.0,1,No Discount (0%)
7848,CA-2016-128706,2016-02-27,2016-03-02,Standard Class,DW-13540,77070,FUR-FU-10004053,16.192,2,0.6,-6.8816,4,8.1,11.54,-42.5,0,High Discount (>50%)
7849,CA-2016-104311,2016-05-02,2016-05-06,Standard Class,AS-10090,75061,OFF-ST-10000321,18.936,3,0.2,-3.7872,4,6.31,7.57,-20.0,0,Low Discount (1-20%)
7850,CA-2016-104311,2016-05-02,2016-05-06,Standard Class,AS-10090,75061,OFF-ST-10002957,12.672,3,0.2,-3.168,4,4.22,5.28,-25.0,0,Low Discount (1-20%)
7851,CA-2016-104311,2016-05-02,2016-05-06,Standard Class,AS-10090,75061,OFF-LA-10000973,5.04,2,0.2,1.764,4,2.52,1.64,35.0,1,Low Discount (1-20%)
7852,CA-2014-169649,2014-12-09,2014-12-15,Standard Class,TS-21205,60653,OFF-PA-10000143,8.448,2,0.2,2.9568,6,4.22,2.75,35.0,1,Low Discount (1-20%)
7853,CA-2014-169649,2014-12-09,2014-12-15,Standard Class,TS-21205,60653,OFF-AP-10003287,20.388,2,0.8,-53.0088,6,10.19,36.7,-260.0,0,High Discount (>50%)
7854,CA-2015-144890,2015-12-25,2015-12-29,Standard Class,SM-20320,90049,OFF-PA-10001526,9.96,2,0.0,4.8804,4,4.98,2.54,49.0,1,No Discount (0%)
7855,CA-2017-135587,2017-12-07,2017-12-12,Standard Class,BH-11710,39401,OFF-AP-10004540,320.64,4,0.0,89.7792,5,80.16,57.72,28.0,1,No Discount (0%)
7856,CA-2017-135587,2017-12-07,2017-12-12,Standard Class,BH-11710,39401,TEC-AC-10001266,52.0,4,0.0,23.4,5,13.0,7.15,45.0,1,No Discount (0%)
7857,CA-2014-103429,2014-05-30,2014-06-01,First Class,LW-16825,10024,OFF-BI-10004233,25.584,2,0.2,8.9544,2,12.79,8.31,35.0,1,Low Discount (1-20%)
7858,CA-2014-103429,2014-05-30,2014-06-01,First Class,LW-16825,10024,TEC-PH-10003505,464.0,5,0.0,134.56,2,92.8,65.89,29.0,1,No Discount (0%)
7859,CA-2014-103429,2014-05-30,2014-06-01,First Class,LW-16825,10024,OFF-AP-10001005,235.95,3,0.0,77.8635,2,78.65,52.7,33.0,1,No Discount (0%)
7860,CA-2014-103429,2014-05-30,2014-06-01,First Class,LW-16825,10024,OFF-PA-10001712,39.96,4,0.0,17.982,2,9.99,5.49,45.0,1,No Discount (0%)
7861,CA-2017-152261,2017-03-02,2017-03-06,Standard Class,JA-15970,44221,OFF-BI-10002353,18.528,4,0.7,-12.352,4,4.63,7.72,-66.67,0,High Discount (>50%)
7862,CA-2015-142993,2015-10-12,2015-10-17,Standard Class,KA-16525,98103,TEC-AC-10003038,17.9,2,0.0,3.401,5,8.95,7.25,19.0,1,No Discount (0%)
7863,CA-2015-142993,2015-10-12,2015-10-17,Standard Class,KA-16525,98103,OFF-ST-10000934,81.96,2,0.0,0.0,5,40.98,40.98,0.0,0,No Discount (0%)
7864,CA-2015-143364,2015-07-14,2015-07-19,Second Class,TG-21310,85204,OFF-ST-10002743,272.736,3,0.2,-64.7748,5,90.91,112.5,-23.75,0,Low Discount (1-20%)
7865,CA-2015-143364,2015-07-14,2015-07-19,Second Class,TG-21310,85204,OFF-PA-10001846,18.496,4,0.2,6.7048,5,4.62,2.95,36.25,1,Low Discount (1-20%)
7866,CA-2015-143364,2015-07-14,2015-07-19,Second Class,TG-21310,85204,FUR-CH-10004287,441.92,2,0.2,49.716,5,220.96,196.1,11.25,1,Low Discount (1-20%)
7867,CA-2015-143364,2015-07-14,2015-07-19,Second Class,TG-21310,85204,FUR-BO-10001608,127.764,6,0.7,-191.646,5,21.29,53.23,-150.0,0,High Discount (>50%)
7868,CA-2014-100972,2014-11-19,2014-11-24,Second Class,DB-13360,84106,OFF-PA-10000357,166.44,3,0.0,79.8912,5,55.48,28.85,48.0,1,No Discount (0%)
7869,CA-2016-136994,2016-05-27,2016-06-02,Standard Class,LS-17245,90045,OFF-PA-10000575,13.38,2,0.0,6.1548,6,6.69,3.61,46.0,1,No Discount (0%)
7870,US-2017-166233,2017-07-03,2017-07-09,Standard Class,MO-17950,28540,TEC-AC-10002167,24.0,2,0.2,-2.7,6,12.0,13.35,-11.25,0,Low Discount (1-20%)
7871,CA-2017-122112,2017-09-25,2017-09-29,Standard Class,CA-11965,44107,OFF-EN-10004459,24.448,4,0.2,8.8624,4,6.11,3.9,36.25,1,Low Discount (1-20%)
7872,CA-2016-101672,2016-10-03,2016-10-07,Standard Class,DB-12910,92630,OFF-LA-10002271,6.16,2,0.0,2.9568,4,3.08,1.6,48.0,1,No Discount (0%)
7873,CA-2016-101672,2016-10-03,2016-10-07,Standard Class,DB-12910,92630,FUR-CH-10004063,915.136,4,0.2,102.9528,4,228.78,203.05,11.25,1,Low Discount (1-20%)
7874,CA-2016-101672,2016-10-03,2016-10-07,Standard Class,DB-12910,92630,OFF-PA-10004610,8.56,2,0.0,3.852,4,4.28,2.35,45.0,1,No Discount (0%)
7875,CA-2016-101672,2016-10-03,2016-10-07,Standard Class,DB-12910,92630,OFF-PA-10001878,97.82,2,0.0,45.9754,4,48.91,25.92,47.0,1,No Discount (0%)
7876,CA-2017-168403,2017-09-09,2017-09-15,Standard Class,DK-12835,97206,OFF-PA-10002036,31.104,6,0.2,11.2752,6,5.18,3.3,36.25,1,Low Discount (1-20%)
7877,CA-2017-168403,2017-09-09,2017-09-15,Standard Class,DK-12835,97206,OFF-AP-10003278,11.176,1,0.2,0.8382,6,11.18,10.34,7.5,1,Low Discount (1-20%)
7878,CA-2015-148705,2015-03-12,2015-03-18,Standard Class,EB-14170,28205,OFF-LA-10001641,5.04,2,0.2,1.764,6,2.52,1.64,35.0,1,Low Discount (1-20%)
7879,CA-2016-160241,2016-11-29,2016-12-04,Second Class,DR-12940,60505,FUR-FU-10003806,242.176,4,0.6,-302.72,5,60.54,136.22,-125.0,0,High Discount (>50%)
7880,CA-2016-155747,2016-06-14,2016-06-21,Standard Class,JS-15685,19140,FUR-TA-10003392,337.176,2,0.4,-118.0116,7,168.59,227.59,-35.0,0,Medium Discount (21-50%)
7881,CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,80229,OFF-AR-10003856,13.344,6,0.2,1.0008,3,2.22,2.06,7.5,1,Low Discount (1-20%)
7882,CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,80229,TEC-AC-10002006,76.752,6,0.2,10.5534,3,12.79,11.03,13.75,1,Low Discount (1-20%)
7883,CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,80229,TEC-AC-10002006,102.336,8,0.2,14.0712,3,12.79,11.03,13.75,1,Low Discount (1-20%)
7884,CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,80229,OFF-PA-10002246,10.32,2,0.2,3.741,3,5.16,3.29,36.25,1,Low Discount (1-20%)
7885,CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,80229,OFF-SU-10004782,47.32,7,0.2,5.915,3,6.76,5.92,12.5,1,Low Discount (1-20%)
7886,CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,80229,FUR-FU-10004351,23.376,3,0.2,7.0128,3,7.79,5.45,30.0,1,Low Discount (1-20%)
7887,CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,80229,FUR-FU-10004270,16.72,5,0.2,3.344,3,3.34,2.68,20.0,1,Low Discount (1-20%)
7888,CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,80229,FUR-FU-10004053,16.192,1,0.2,4.6552,3,16.19,11.54,28.75,1,Low Discount (1-20%)
7889,CA-2016-113117,2016-08-16,2016-08-22,Standard Class,JP-15520,95616,OFF-PA-10000019,32.4,5,0.0,15.552,6,6.48,3.37,48.0,1,No Discount (0%)
7890,CA-2016-148684,2016-12-25,2016-12-29,Standard Class,TS-21655,72701,OFF-AR-10003811,19.89,9,0.0,5.3703,4,2.21,1.61,27.0,1,No Discount (0%)
7891,CA-2016-148684,2016-12-25,2016-12-29,Standard Class,TS-21655,72701,TEC-AC-10001838,399.98,2,0.0,171.9914,4,199.99,113.99,43.0,1,No Discount (0%)
7892,CA-2016-148684,2016-12-25,2016-12-29,Standard Class,TS-21655,72701,FUR-FU-10003553,343.85,5,0.0,137.54,4,68.77,41.26,40.0,1,No Discount (0%)
7893,CA-2016-148684,2016-12-25,2016-12-29,Standard Class,TS-21655,72701,OFF-PA-10003302,106.32,3,0.0,49.9704,4,35.44,18.78,47.0,1,No Discount (0%)
7894,CA-2017-125367,2017-07-23,2017-07-30,Standard Class,NM-18445,10011,OFF-BI-10002412,13.92,3,0.2,4.35,7,4.64,3.19,31.25,1,Low Discount (1-20%)
7895,CA-2017-124744,2017-06-21,2017-06-25,Standard Class,EH-14125,26003,OFF-BI-10002852,82.4,5,0.0,40.376,4,16.48,8.4,49.0,1,No Discount (0%)
7896,CA-2017-124744,2017-06-21,2017-06-25,Standard Class,EH-14125,26003,OFF-BI-10000145,6.24,2,0.0,3.0576,4,3.12,1.59,49.0,1,No Discount (0%)
7897,CA-2017-124744,2017-06-21,2017-06-25,Standard Class,EH-14125,26003,OFF-PA-10001970,447.84,8,0.0,219.4416,4,55.98,28.55,49.0,1,No Discount (0%)
7898,CA-2017-128363,2017-08-13,2017-08-18,Standard Class,DC-12850,38109,OFF-AP-10001563,272.048,7,0.2,30.6054,5,38.86,34.49,11.25,1,Low Discount (1-20%)
7899,CA-2017-128363,2017-08-13,2017-08-18,Standard Class,DC-12850,38109,OFF-BI-10001359,1614.582,6,0.7,-1237.8462,5,269.1,475.4,-76.67,0,High Discount (>50%)
7900,CA-2017-128363,2017-08-13,2017-08-18,Standard Class,DC-12850,38109,OFF-FA-10003495,24.32,5,0.2,9.12,5,4.86,3.04,37.5,1,Low Discount (1-20%)
7901,CA-2017-128363,2017-08-13,2017-08-18,Standard Class,DC-12850,38109,TEC-AC-10003709,1.584,2,0.2,0.4752,5,0.79,0.55,30.0,1,Low Discount (1-20%)
7902,CA-2017-128363,2017-08-13,2017-08-18,Standard Class,DC-12850,38109,FUR-FU-10003268,31.984,1,0.2,0.0,5,31.98,31.98,0.0,0,Low Discount (1-20%)
7903,CA-2017-128363,2017-08-13,2017-08-18,Standard Class,DC-12850,38109,OFF-EN-10003845,14.76,5,0.2,4.797,5,2.95,1.99,32.5,1,Low Discount (1-20%)
7904,CA-2017-128363,2017-08-13,2017-08-18,Standard Class,DC-12850,38109,FUR-CH-10002073,423.648,2,0.2,47.6604,5,211.82,187.99,11.25,1,Low Discount (1-20%)
7905,CA-2015-126669,2015-11-07,2015-11-13,Standard Class,DO-13645,77036,OFF-PA-10001357,76.64,2,0.2,26.824,6,38.32,24.91,35.0,1,Low Discount (1-20%)
7906,US-2015-118766,2015-10-15,2015-10-22,Standard Class,LS-16975,75217,OFF-EN-10001415,4.464,1,0.2,1.674,7,4.46,2.79,37.5,1,Low Discount (1-20%)
7907,US-2015-118766,2015-10-15,2015-10-22,Standard Class,LS-16975,75217,OFF-BI-10002813,3.96,10,0.8,-6.93,7,0.4,1.09,-175.0,0,High Discount (>50%)
7908,CA-2016-112585,2016-07-30,2016-08-02,First Class,RW-19630,94122,OFF-AP-10003849,715.64,2,0.0,178.91,3,357.82,268.36,25.0,1,No Discount (0%)
