row_id,order_id,order_date,ship_date,ship_mode,customer_id,postal_code,product_id,sales,quantity,discount,profit,shipping_days,profit_margin,ship_mode_id,order_date_key,ship_date_key
7645,US-2016-157490,2016-10-06,2016-10-07,First Class,LB-16795,81001,TEC-AC-10001553,67.96,5,0.2,0.8495,1,0.0125,2,20161006,20161007
7646,CA-2015-161452,2015-04-05,2015-04-11,Standard Class,CA-11965,90036,FUR-CH-10003973,892.224,3,0.2,89.2224,6,0.1,4,20150405,20150411
7647,US-2014-115196,2014-09-09,2014-09-13,Standard Class,DL-12925,27834,TEC-MA-10002073,1299.99,2,0.5,-571.9956,4,-0.44,4,20140909,20140913
7648,CA-2016-138968,2016-03-15,2016-03-16,First Class,FC-14335,94110,OFF-BI-10003529,4.544,2,0.2,1.6472,1,0.3625,2,20160315,20160316
7649,CA-2016-138968,2016-03-15,2016-03-16,First Class,FC-14335,94110,FUR-CH-10000309,1352.032,4,0.2,84.502,1,0.0625,2,20160315,20160316
7650,CA-2015-101889,2015-12-27,2015-12-31,Standard Class,DB-13120,43302,FUR-TA-10004154,1548.99,9,0.4,-464.697,4,-0.3,4,20151227,20151231
7651,CA-2015-101889,2015-12-27,2015-12-31,Standard Class,DB-13120,43302,OFF-EN-10003286,19.872,3,0.2,6.7068,4,0.3375,4,20151227,20151231
7652,CA-2017-110821,2017-08-07,2017-08-08,First Class,CK-12205,75081,TEC-AC-10001552,119.448,3,0.2,-13.4379,1,-0.1125,2,20170807,20170808
7653,CA-2017-110821,2017-08-07,2017-08-08,First Class,CK-12205,75081,OFF-ST-10002790,118.16,2,0.2,-25.109,1,-0.2125,2,20170807,20170808
7654,CA-2015-121552,2015-03-22,2015-03-27,Standard Class,FW-14395,35810,OFF-AR-10003217,19.56,4,0.0,5.4768,5,0.28,4,20150322,20150327
7655,CA-2015-107685,2015-11-30,2015-12-02,Second Class,JM-15865,89115,FUR-FU-10002813,80.96,4,0.0,29.1456,2,0.36,3,20151130,20151202
7656,CA-2015-107685,2015-11-30,2015-12-02,Second Class,JM-15865,89115,OFF-PA-10003848,25.92,4,0.0,12.4416,2,0.48,3,20151130,20151202
7657,US-2014-120740,2014-04-15,2014-04-15,Same Day,PS-18970,90049,OFF-AP-10000240,106.96,2,0.0,31.0184,0,0.29,1,20140415,20140415
7658,US-2014-120740,2014-04-15,2014-04-15,Same Day,PS-18970,90049,FUR-FU-10004091,187.76,4,0.0,76.9816,0,0.41,1,20140415,20140415
7659,CA-2017-155740,2017-07-30,2017-08-02,First Class,TC-21475,44107,OFF-BI-10001071,76.776,4,0.7,-53.7432,3,-0.7,2,20170730,20170802
7660,CA-2017-146493,2017-06-01,2017-06-05,Standard Class,CV-12805,68025,OFF-BI-10003676,53.9,5,0.0,25.872,4,0.48,4,20170601,20170605
7661,CA-2014-105417,2014-01-07,2014-01-12,Standard Class,VS-21820,77340,FUR-FU-10004864,76.728,3,0.6,-53.7096,5,-0.7,4,20140107,20140112
7662,CA-2014-105417,2014-01-07,2014-01-12,Standard Class,VS-21820,77340,OFF-BI-10003708,10.43,7,0.8,-18.2525,5,-1.75,4,20140107,20140112
7663,US-2017-141509,2017-09-29,2017-10-01,First Class,SC-20575,90036,OFF-AR-10002067,99.2,5,0.0,25.792,2,0.26,2,20170929,20171001
7664,CA-2017-139493,2017-09-13,2017-09-19,Standard Class,SG-20605,28806,OFF-AR-10003158,15.92,5,0.2,2.786,6,0.175,4,20170913,20170919
7665,CA-2014-151967,2014-10-22,2014-10-26,Standard Class,NB-18580,71111,FUR-FU-10000193,129.92,4,0.0,10.3936,4,0.08,4,20141022,20141026
7666,US-2016-140158,2016-10-04,2016-10-08,Standard Class,DR-12940,02908,OFF-BI-10000977,30.4,1,0.0,13.984,4,0.46,4,20161004,20161008
7667,US-2016-140158,2016-10-04,2016-10-08,Standard Class,DR-12940,02908,TEC-CO-10001449,5399.91,9,0.0,2591.9568,4,0.48,4,20161004,20161008
7668,US-2016-140158,2016-10-04,2016-10-08,Standard Class,DR-12940,02908,OFF-ST-10000136,119.1,3,0.0,34.539,4,0.29,4,20161004,20161008
7669,CA-2015-130974,2015-11-27,2015-11-29,Second Class,MA-17560,02149,OFF-PA-10000743,40.08,6,0.0,19.2384,2,0.48,3,20151127,20151129
7670,CA-2015-130974,2015-11-27,2015-11-29,Second Class,MA-17560,02149,OFF-PA-10001019,59.94,3,0.0,28.1718,2,0.47,3,20151127,20151129
7671,CA-2015-130974,2015-11-27,2015-11-29,Second Class,MA-17560,02149,TEC-AC-10003095,259.98,2,0.0,88.3932,2,0.34,3,20151127,20151129
7672,CA-2015-130974,2015-11-27,2015-11-29,Second Class,MA-17560,02149,FUR-BO-10002916,170.98,1,0.0,32.4862,2,0.19,3,20151127,20151129
7673,CA-2015-130974,2015-11-27,2015-11-29,Second Class,MA-17560,02149,FUR-FU-10002506,38.97,3,0.0,4.6764,2,0.12,3,20151127,20151129
7674,CA-2015-130974,2015-11-27,2015-11-29,Second Class,MA-17560,02149,OFF-PA-10003823,154.9,5,0.0,69.705,2,0.45,3,20151127,20151129
7675,CA-2015-130974,2015-11-27,2015-11-29,Second Class,MA-17560,02149,FUR-TA-10004619,446.068,4,0.3,0.0,2,0.0,3,20151127,20151129
7676,CA-2017-133487,2017-05-06,2017-05-09,Second Class,TS-21655,91730,OFF-AP-10001271,152.94,3,0.0,41.2938,3,0.27,3,20170506,20170509
7677,CA-2014-142951,2014-10-08,2014-10-08,Same Day,JG-15115,28205,TEC-AC-10002331,23.472,3,0.2,4.9878,0,0.2125,1,20141008,20141008
7678,CA-2014-133592,2014-12-31,2015-01-07,Standard Class,KM-16375,02908,OFF-PA-10003228,195.64,4,0.0,91.9508,7,0.47,4,20141231,20150107
7679,CA-2014-133592,2014-12-31,2015-01-07,Standard Class,KM-16375,02908,OFF-PA-10002586,14.94,3,0.0,7.0218,7,0.47,4,20141231,20150107
7680,CA-2014-133592,2014-12-31,2015-01-07,Standard Class,KM-16375,02908,TEC-AC-10002049,1687.8,4,0.0,742.632,7,0.44,4,20141231,20150107
7681,CA-2014-133592,2014-12-31,2015-01-07,Standard Class,KM-16375,02908,FUR-BO-10000362,341.96,2,0.0,78.6508,7,0.23,4,20141231,20150107
7682,CA-2014-133592,2014-12-31,2015-01-07,Standard Class,KM-16375,02908,FUR-CH-10004218,605.88,6,0.0,151.47,7,0.25,4,20141231,20150107
7683,CA-2015-120782,2015-04-28,2015-05-01,First Class,SD-20485,48640,OFF-AP-10003779,186.732,1,0.1,41.496,3,0.2222,2,20150428,20150501
7684,CA-2015-120782,2015-04-28,2015-05-01,First Class,SD-20485,48640,OFF-BI-10003527,3812.97,3,0.0,1906.485,3,0.5,2,20150428,20150501
7685,CA-2015-116876,2015-02-14,2015-02-21,Standard Class,TT-21070,14609,OFF-BI-10002897,26.424,9,0.2,9.5787,7,0.3625,4,20150214,20150221
7686,CA-2015-116876,2015-02-14,2015-02-21,Standard Class,TT-21070,14609,TEC-PH-10002584,625.99,1,0.0,187.797,7,0.3,4,20150214,20150221
7687,CA-2016-169838,2016-11-25,2016-11-29,Standard Class,BB-11545,49201,FUR-TA-10001095,1568.61,9,0.0,329.4081,4,0.21,4,20161125,20161129
7688,CA-2016-169838,2016-11-25,2016-11-29,Standard Class,BB-11545,49201,OFF-BI-10004002,17.3,1,0.0,8.304,4,0.48,4,20161125,20161129
7689,CA-2016-169838,2016-11-25,2016-11-29,Standard Class,BB-11545,49201,TEC-AC-10004518,160.0,8,0.0,62.4,4,0.39,4,20161125,20161129
7690,US-2017-128951,2017-07-15,2017-07-17,First Class,RS-19420,23434,OFF-AP-10002191,179.94,3,0.0,50.3832,2,0.28,2,20170715,20170717
7691,US-2017-128951,2017-07-15,2017-07-17,First Class,RS-19420,23434,FUR-TA-10004575,872.94,3,0.0,157.1292,2,0.18,2,20170715,20170717
7692,US-2017-128951,2017-07-15,2017-07-17,First Class,RS-19420,23434,OFF-PA-10003177,12.96,2,0.0,6.2208,2,0.48,2,20170715,20170717
7693,CA-2014-102330,2014-12-29,2015-01-03,Standard Class,AI-10855,94513,OFF-LA-10003923,88.8,6,0.0,44.4,5,0.5,4,20141229,20150103
7694,CA-2014-102330,2014-12-29,2015-01-03,Standard Class,AI-10855,94513,TEC-PH-10001051,319.968,4,0.2,35.9964,5,0.1125,4,20141229,20150103
7695,CA-2016-118899,2016-03-22,2016-03-22,Same Day,MC-17275,98103,FUR-CH-10004754,167.888,7,0.2,14.6902,0,0.0875,1,20160322,20160322
7696,CA-2017-107958,2017-07-02,2017-07-05,First Class,AH-10120,77036,OFF-PA-10000357,163.96,5,0.2,59.4355,3,0.3625,2,20170702,20170705
7697,CA-2017-107958,2017-07-02,2017-07-05,First Class,AH-10120,77036,OFF-BI-10001787,5.232,4,0.8,-8.1096,3,-1.55,2,20170702,20170705
7698,CA-2017-151799,2017-12-14,2017-12-18,Standard Class,BF-11170,01841,TEC-CO-10002313,1199.98,2,0.0,467.9922,4,0.39,4,20171214,20171218
7699,CA-2017-151799,2017-12-14,2017-12-18,Standard Class,BF-11170,01841,OFF-ST-10002790,73.85,1,0.0,2.2155,4,0.03,4,20171214,20171218
7700,CA-2017-151799,2017-12-14,2017-12-18,Standard Class,BF-11170,01841,OFF-SU-10001664,25.71,3,0.0,6.6846,4,0.26,4,20171214,20171218
7701,CA-2017-151799,2017-12-14,2017-12-18,Standard Class,BF-11170,01841,OFF-FA-10001332,17.28,6,0.0,8.1216,4,0.47,4,20171214,20171218
7702,CA-2017-151799,2017-12-14,2017-12-18,Standard Class,BF-11170,01841,FUR-TA-10003473,526.582,2,0.3,-52.6582,4,-0.1,4,20171214,20171218
7703,CA-2016-114601,2016-08-26,2016-09-02,Standard Class,AA-10480,48234,OFF-PA-10000605,11.56,2,0.0,5.6644,7,0.49,4,20160826,20160902
7704,CA-2016-114601,2016-08-26,2016-09-02,Standard Class,AA-10480,48234,TEC-PH-10002170,209.97,3,0.0,58.7916,7,0.28,4,20160826,20160902
7705,CA-2016-114601,2016-08-26,2016-09-02,Standard Class,AA-10480,48234,FUR-TA-10004147,447.84,4,0.0,98.5248,7,0.22,4,20160826,20160902
7706,CA-2016-114601,2016-08-26,2016-09-02,Standard Class,AA-10480,48234,TEC-AC-10003911,479.97,3,0.0,163.1898,7,0.34,4,20160826,20160902
7707,CA-2016-114601,2016-08-26,2016-09-02,Standard Class,AA-10480,48234,OFF-AR-10002578,8.64,3,0.0,2.5056,7,0.29,4,20160826,20160902
7708,CA-2017-100237,2017-10-15,2017-10-19,Standard Class,SV-20815,84057,OFF-AR-10001761,11.68,2,0.0,4.2048,4,0.36,4,20171015,20171019
7709,CA-2014-139542,2014-10-25,2014-10-29,Standard Class,EH-14185,19120,TEC-AC-10001553,40.776,3,0.2,0.5097,4,0.0125,4,20141025,20141029
7710,CA-2014-139542,2014-10-25,2014-10-29,Standard Class,EH-14185,19120,OFF-BI-10000309,13.698,3,0.7,-9.5886,4,-0.7,4,20141025,20141029
7711,US-2015-142811,2015-04-02,2015-04-07,Standard Class,JL-15850,85204,TEC-PH-10003095,87.8,5,0.2,32.925,5,0.375,4,20150402,20150407
7712,CA-2017-139353,2017-10-28,2017-10-30,Second Class,JM-15250,28314,FUR-FU-10001876,77.952,3,0.2,15.5904,2,0.2,3,20171028,20171030
7713,CA-2017-139353,2017-10-28,2017-10-30,Second Class,JM-15250,28314,OFF-ST-10001522,147.184,2,0.2,-29.4368,2,-0.2,3,20171028,20171030
7714,CA-2017-139353,2017-10-28,2017-10-30,Second Class,JM-15250,28314,OFF-PA-10000300,47.952,3,0.2,16.1838,2,0.3375,3,20171028,20171030
7715,CA-2014-150203,2014-12-05,2014-12-07,First Class,JB-15925,90032,OFF-AP-10001469,250.26,6,0.0,72.5754,2,0.29,2,20141205,20141207
7716,US-2017-101518,2017-11-03,2017-11-08,Standard Class,PB-19105,19140,TEC-AC-10001553,40.776,3,0.2,0.5097,5,0.0125,4,20171103,20171108
7717,CA-2015-149636,2015-01-06,2015-01-12,Standard Class,SP-20620,80906,OFF-PA-10004041,29.6,5,0.2,9.25,6,0.3125,4,20150106,20150112
7718,CA-2015-149636,2015-01-06,2015-01-12,Standard Class,SP-20620,80906,OFF-BI-10002764,1.938,2,0.7,-1.3566,6,-0.7,4,20150106,20150112
7719,US-2017-146213,2017-09-09,2017-09-14,Standard Class,MC-17605,90032,TEC-AC-10001114,159.96,4,0.0,51.1872,5,0.32,4,20170909,20170914
7720,CA-2015-108588,2015-01-05,2015-01-10,Standard Class,BG-11695,10009,OFF-AR-10001615,59.52,3,0.0,15.4752,5,0.26,4,20150105,20150110
7721,CA-2015-108588,2015-01-05,2015-01-10,Standard Class,BG-11695,10009,OFF-EN-10000461,17.48,2,0.0,8.2156,5,0.47,4,20150105,20150110
7722,CA-2015-108588,2015-01-05,2015-01-10,Standard Class,BG-11695,10009,OFF-BI-10004506,13.168,2,0.2,4.6088,5,0.35,4,20150105,20150110
7723,US-2017-138086,2017-04-16,2017-04-20,Standard Class,JO-15550,94109,OFF-AP-10000027,40.74,3,0.0,12.222,4,0.3,4,20170416,20170420
7724,CA-2015-139374,2015-09-10,2015-09-14,Standard Class,AR-10345,78745,FUR-CH-10003981,179.886,1,0.3,-2.5698,4,-0.0143,4,20150910,20150914
7725,CA-2016-113978,2016-09-25,2016-09-29,Standard Class,TS-21505,44105,OFF-AP-10003849,286.256,1,0.2,17.891,4,0.0625,4,20160925,20160929
7726,CA-2016-113978,2016-09-25,2016-09-29,Standard Class,TS-21505,44105,OFF-ST-10004963,24.224,2,0.2,-4.8448,4,-0.2,4,20160925,20160929
7727,CA-2016-113978,2016-09-25,2016-09-29,Standard Class,TS-21505,44105,OFF-ST-10002574,331.536,3,0.2,-82.884,4,-0.25,4,20160925,20160929
7728,US-2015-150231,2015-03-16,2015-03-20,Second Class,JK-15640,10009,OFF-AR-10001761,17.52,3,0.0,6.3072,4,0.36,3,20150316,20150320
7729,CA-2016-106915,2016-11-26,2016-12-02,Standard Class,GA-14515,79907,OFF-AR-10000716,17.856,4,0.2,4.2408,6,0.2375,4,20161126,20161202
7730,US-2016-109260,2016-09-26,2016-10-01,Standard Class,TN-21040,32303,TEC-AC-10002637,431.976,3,0.2,-75.5958,5,-0.175,4,20160926,20161001
7731,CA-2017-104850,2017-06-13,2017-06-19,Standard Class,TW-21025,98103,FUR-CH-10003774,291.136,4,0.2,-25.4744,6,-0.0875,4,20170613,20170619
7732,CA-2017-140508,2017-09-18,2017-09-21,First Class,PA-19060,75220,OFF-EN-10000927,114.848,4,0.2,35.89,3,0.3125,2,20170918,20170921
7733,CA-2017-143294,2017-06-02,2017-06-08,Standard Class,JD-15790,77070,OFF-PA-10000743,10.688,2,0.2,3.7408,6,0.35,4,20170602,20170608
7734,CA-2016-165673,2016-05-15,2016-05-19,Second Class,MN-17935,45503,OFF-PA-10000697,15.232,4,0.2,5.5216,4,0.3625,3,20160515,20160519
7735,CA-2017-134418,2017-09-15,2017-09-20,Standard Class,GM-14500,98103,OFF-AR-10004441,12.42,3,0.0,5.2164,5,0.42,4,20170915,20170920
7736,US-2016-106313,2016-08-22,2016-08-26,Standard Class,DG-13300,98105,OFF-PA-10001870,19.44,3,0.0,9.3312,4,0.48,4,20160822,20160826
7737,CA-2014-105872,2014-05-30,2014-06-06,Standard Class,JG-15160,10024,OFF-BI-10003684,70.368,4,0.2,26.388,7,0.375,4,20140530,20140606
7738,CA-2017-108287,2017-12-18,2017-12-20,First Class,AG-10330,28205,OFF-AR-10001315,12.672,9,0.2,1.4256,2,0.1125,2,20171218,20171220
7739,CA-2017-141103,2017-07-30,2017-08-06,Standard Class,JF-15355,21215,TEC-PH-10003589,89.95,5,0.0,43.176,7,0.48,4,20170730,20170806
7740,CA-2014-154781,2014-11-21,2014-11-26,Standard Class,SC-20680,94110,OFF-PA-10001609,6.58,2,0.0,3.0268,5,0.46,4,20141121,20141126
7741,CA-2014-154781,2014-11-21,2014-11-26,Standard Class,SC-20680,94110,TEC-AC-10000474,94.99,1,0.0,28.497,5,0.3,4,20141121,20141126
7742,CA-2015-147816,2015-09-24,2015-09-26,Second Class,CM-11935,85705,TEC-PH-10003095,35.12,2,0.2,13.17,2,0.375,3,20150924,20150926
7743,CA-2017-105326,2017-08-20,2017-08-27,Standard Class,KT-16480,90036,OFF-PA-10001639,25.92,4,0.0,12.4416,7,0.48,4,20170820,20170827
7744,CA-2016-133613,2016-06-17,2016-06-22,Standard Class,CP-12340,06708,OFF-BI-10002003,7.96,2,0.0,3.7412,5,0.47,4,20160617,20160622
7745,CA-2016-133613,2016-06-17,2016-06-22,Standard Class,CP-12340,06708,TEC-PH-10004539,566.97,3,0.0,153.0819,5,0.27,4,20160617,20160622
7746,CA-2016-133613,2016-06-17,2016-06-22,Standard Class,CP-12340,06708,OFF-AR-10003829,9.84,3,0.0,2.8536,5,0.29,4,20160617,20160622
7747,CA-2015-109113,2015-12-19,2015-12-23,Standard Class,EK-13795,60610,TEC-AC-10004761,25.488,2,0.2,4.779,4,0.1875,4,20151219,20151223
7748,CA-2015-156153,2015-05-31,2015-06-02,Second Class,CW-11905,11561,OFF-FA-10003472,7.56,6,0.0,0.3024,2,0.04,3,20150531,20150602
7749,CA-2015-133242,2015-06-18,2015-06-24,Standard Class,KH-16510,22204,FUR-FU-10003464,60.84,3,0.0,19.4688,6,0.32,4,20150618,20150624
7750,CA-2015-133242,2015-06-18,2015-06-24,Standard Class,KH-16510,22204,OFF-ST-10003716,450.04,2,0.0,58.5052,6,0.13,4,20150618,20150624
7751,CA-2015-133242,2015-06-18,2015-06-24,Standard Class,KH-16510,22204,OFF-BI-10004002,34.6,2,0.0,16.608,6,0.48,4,20150618,20150624
7752,CA-2015-133242,2015-06-18,2015-06-24,Standard Class,KH-16510,22204,TEC-PH-10002496,467.97,3,0.0,140.391,6,0.3,4,20150618,20150624
7753,CA-2015-133242,2015-06-18,2015-06-24,Standard Class,KH-16510,22204,OFF-BI-10004826,33.02,2,0.0,15.8496,6,0.48,4,20150618,20150624
7754,CA-2015-158323,2015-11-30,2015-12-03,First Class,AB-10600,28540,FUR-FU-10001546,17.088,2,0.2,1.068,3,0.0625,2,20151130,20151203
7755,CA-2015-161795,2015-12-21,2015-12-23,Second Class,AH-10075,43229,OFF-AR-10001919,3.008,2,0.2,0.3384,2,0.1125,3,20151221,20151223
7756,CA-2017-100902,2017-11-17,2017-11-21,Standard Class,CK-12595,28205,OFF-PA-10002558,268.24,7,0.2,93.884,4,0.35,4,20171117,20171121
7757,CA-2017-100902,2017-11-17,2017-11-21,Standard Class,CK-12595,28205,TEC-AC-10003174,431.16,5,0.2,107.79,4,0.25,4,20171117,20171121
7758,CA-2017-112844,2017-11-13,2017-11-16,Second Class,SP-20620,14215,TEC-PH-10003988,43.6,4,0.0,12.208,3,0.28,3,20171113,20171116
7759,CA-2017-112844,2017-11-13,2017-11-16,Second Class,SP-20620,14215,FUR-FU-10004845,154.95,3,0.0,30.99,3,0.2,3,20171113,20171116
7760,CA-2016-158925,2016-10-24,2016-10-28,Standard Class,JP-15460,77041,OFF-PA-10003072,15.552,3,0.2,5.4432,4,0.35,4,20161024,20161028
7761,CA-2014-155390,2014-12-06,2014-12-11,Standard Class,BG-11035,38109,OFF-PA-10003641,42.208,2,0.2,13.7176,5,0.325,4,20141206,20141211
7762,CA-2017-123071,2017-12-03,2017-12-06,First Class,CC-12550,75023,OFF-PA-10003729,10.368,2,0.2,3.6288,3,0.35,2,20171203,20171206
7763,CA-2017-156391,2017-09-26,2017-09-28,First Class,SL-20155,97301,OFF-AR-10003251,2.224,1,0.2,0.556,2,0.25,2,20170926,20170928
7764,CA-2015-103093,2015-02-03,2015-02-07,Standard Class,FO-14305,31907,OFF-EN-10003286,74.52,9,0.0,35.0244,4,0.47,4,20150203,20150207
7765,US-2017-118941,2017-08-12,2017-08-12,Same Day,BB-11545,21044,OFF-AR-10004078,17.52,3,0.0,5.256,0,0.3,1,20170812,20170812
7766,US-2017-118941,2017-08-12,2017-08-12,Same Day,BB-11545,21044,FUR-CH-10002331,1779.9,5,0.0,373.779,0,0.21,1,20170812,20170812
7767,US-2017-118941,2017-08-12,2017-08-12,Same Day,BB-11545,21044,OFF-AR-10001953,219.9,5,0.0,59.373,0,0.27,1,20170812,20170812
7768,CA-2015-169299,2015-08-24,2015-08-26,First Class,DO-13435,97206,OFF-AR-10002053,7.152,3,0.2,0.7152,2,0.1,2,20150824,20150826
7769,CA-2017-154088,2017-11-12,2017-11-17,Standard Class,LB-16735,32303,OFF-PA-10003651,26.72,5,0.2,9.352,5,0.35,4,20171112,20171117
7770,CA-2016-155978,2016-08-01,2016-08-01,Same Day,TS-21205,92503,TEC-PH-10002885,1039.728,2,0.2,90.9762,0,0.0875,1,20160801,20160801
7771,CA-2016-155978,2016-08-01,2016-08-01,Same Day,TS-21205,92503,OFF-AP-10002892,45.96,2,0.0,13.788,0,0.3,1,20160801,20160801
7772,CA-2016-108196,2016-11-25,2016-12-02,Standard Class,CS-12505,43130,OFF-BI-10000545,456.588,2,0.7,-304.392,7,-0.6667,4,20161125,20161202
7773,CA-2016-108196,2016-11-25,2016-12-02,Standard Class,CS-12505,43130,TEC-MA-10000418,4499.985,5,0.7,-6599.978,7,-1.4667,4,20161125,20161202
7774,CA-2016-108196,2016-11-25,2016-12-02,Standard Class,CS-12505,43130,TEC-AC-10000926,59.976,3,0.2,11.9952,7,0.2,4,20161125,20161202
7775,CA-2016-152800,2016-04-13,2016-04-15,First Class,SP-20920,94109,OFF-EN-10001509,6.12,3,0.0,2.8764,2,0.47,2,20160413,20160415
7776,CA-2014-166961,2014-12-27,2014-12-31,Standard Class,CD-12790,92553,OFF-AP-10001366,10.98,1,0.0,2.9646,4,0.27,4,20141227,20141231
7777,CA-2014-166961,2014-12-27,2014-12-31,Standard Class,CD-12790,92553,OFF-FA-10003485,7.86,3,0.0,3.6156,4,0.46,4,20141227,20141231
7778,CA-2014-166961,2014-12-27,2014-12-31,Standard Class,CD-12790,92553,OFF-ST-10004507,51.45,3,0.0,13.8915,4,0.27,4,20141227,20141231
7779,CA-2014-166961,2014-12-27,2014-12-31,Standard Class,CD-12790,92553,OFF-BI-10002353,37.056,3,0.2,13.896,4,0.375,4,20141227,20141231
7780,CA-2016-139381,2016-04-18,2016-04-22,Standard Class,RF-19840,23320,OFF-AP-10001271,203.92,4,0.0,55.0584,4,0.27,4,20160418,20160422
7781,CA-2016-139381,2016-04-18,2016-04-22,Standard Class,RF-19840,23320,TEC-PH-10004924,29.56,4,0.0,7.9812,4,0.27,4,20160418,20160422
7782,CA-2015-132136,2015-03-08,2015-03-12,Standard Class,FO-14305,60623,OFF-BI-10002706,8.568,3,0.8,-14.5656,4,-1.7,4,20150308,20150312
7783,CA-2016-162236,2016-11-04,2016-11-06,Second Class,ER-13855,28205,OFF-ST-10003442,45.248,2,0.2,3.9592,2,0.0875,3,20161104,20161106
7784,CA-2016-162236,2016-11-04,2016-11-06,Second Class,ER-13855,28205,FUR-TA-10002533,876.3,10,0.4,-292.1,2,-0.3333,3,20161104,20161106
7785,CA-2016-162236,2016-11-04,2016-11-06,Second Class,ER-13855,28205,OFF-SU-10003505,185.376,2,0.2,-34.758,2,-0.1875,3,20161104,20161106
7786,US-2014-111353,2014-11-29,2014-12-06,Standard Class,PB-19150,10009,OFF-LA-10002762,25.06,2,0.0,11.7782,7,0.47,4,20141129,20141206
7787,US-2016-117037,2016-05-17,2016-05-20,First Class,LW-17215,60653,OFF-BI-10000279,2.89,1,0.8,-4.7685,3,-1.65,2,20160517,20160520
7788,US-2016-117037,2016-05-17,2016-05-20,First Class,LW-17215,60653,OFF-FA-10000936,7.896,3,0.2,2.4675,3,0.3125,2,20160517,20160520
7789,US-2016-117037,2016-05-17,2016-05-20,First Class,LW-17215,60653,FUR-FU-10004973,22.608,3,0.6,-10.1736,3,-0.45,2,20160517,20160520
7790,US-2016-117037,2016-05-17,2016-05-20,First Class,LW-17215,60653,OFF-PA-10000791,30.528,8,0.2,9.54,3,0.3125,2,20160517,20160520
7791,CA-2017-160801,2017-09-19,2017-09-19,Same Day,FG-14260,19120,OFF-BI-10001132,4.842,3,0.7,-3.3894,0,-0.7,1,20170919,20170919
7792,CA-2016-108364,2016-12-19,2016-12-24,Standard Class,BP-11050,60623,OFF-BI-10002012,1.8,5,0.8,-2.88,5,-1.6,4,20161219,20161224
7793,CA-2017-169362,2017-10-12,2017-10-15,First Class,SP-20860,75217,TEC-AC-10001383,39.984,2,0.2,-1.4994,3,-0.0375,2,20171012,20171015
7794,CA-2015-127481,2015-12-12,2015-12-15,Second Class,JD-15895,89115,OFF-PA-10002036,32.4,5,0.0,15.876,3,0.49,3,20151212,20151215
7795,CA-2015-127481,2015-12-12,2015-12-15,Second Class,JD-15895,89115,OFF-PA-10002377,97.88,2,0.0,48.94,3,0.5,3,20151212,20151215
7796,CA-2015-112711,2015-07-12,2015-07-18,Standard Class,FM-14380,79109,TEC-PH-10000526,307.168,4,0.2,30.7168,6,0.1,4,20150712,20150718
7797,US-2015-145121,2015-10-02,2015-10-06,Standard Class,MP-17965,06457,OFF-BI-10001078,26.9,5,0.0,13.181,4,0.49,4,20151002,20151006
7798,CA-2017-166184,2017-03-24,2017-03-27,First Class,HR-14830,10035,OFF-EN-10004483,47.01,3,0.0,22.0947,3,0.47,2,20170324,20170327
7799,CA-2017-166184,2017-03-24,2017-03-27,First Class,HR-14830,10035,TEC-PH-10002624,469.99,1,0.0,136.2971,3,0.29,2,20170324,20170327
7800,CA-2017-166184,2017-03-24,2017-03-27,First Class,HR-14830,10035,FUR-CH-10003396,207.846,3,0.1,2.3094,3,0.0111,2,20170324,20170327
7801,CA-2017-157413,2017-06-01,2017-06-06,Standard Class,BW-11065,19120,OFF-ST-10002756,324.744,3,0.2,-77.1267,5,-0.2375,4,20170601,20170606
7802,CA-2014-143637,2014-03-24,2014-03-29,Second Class,MS-17710,93727,FUR-FU-10002813,40.48,2,0.0,14.5728,5,0.36,3,20140324,20140329
7803,CA-2015-102260,2015-09-22,2015-09-26,Standard Class,SJ-20125,37064,OFF-LA-10003714,12.0,4,0.2,4.2,4,0.35,4,20150922,20150926
7804,CA-2015-102260,2015-09-22,2015-09-26,Standard Class,SJ-20125,37064,OFF-ST-10003716,720.064,4,0.2,-63.0056,4,-0.0875,4,20150922,20150926
7805,CA-2015-102260,2015-09-22,2015-09-26,Standard Class,SJ-20125,37064,OFF-ST-10002289,25.424,1,0.2,-4.767,4,-0.1875,4,20150922,20150926
7806,CA-2015-102260,2015-09-22,2015-09-26,Standard Class,SJ-20125,37064,OFF-AR-10001315,2.816,2,0.2,0.3168,4,0.1125,4,20150922,20150926
7807,CA-2015-102260,2015-09-22,2015-09-26,Standard Class,SJ-20125,37064,OFF-BI-10000042,3.204,2,0.7,-2.5632,4,-0.8,4,20150922,20150926
7808,US-2016-137295,2016-01-08,2016-01-13,Standard Class,VS-21820,27604,OFF-BI-10004236,30.828,7,0.7,-24.6624,5,-0.8,4,20160108,20160113
7809,US-2016-137295,2016-01-08,2016-01-13,Standard Class,VS-21820,27604,OFF-AR-10001955,47.616,3,0.2,5.952,5,0.125,4,20160108,20160113
7810,US-2016-137295,2016-01-08,2016-01-13,Standard Class,VS-21820,27604,TEC-PH-10004080,108.784,2,0.2,10.8784,5,0.1,4,20160108,20160113
7811,CA-2016-134334,2016-02-14,2016-02-15,First Class,DK-13090,20735,OFF-PA-10000791,4.77,1,0.0,2.1465,1,0.45,2,20160214,20160215
7812,CA-2016-134334,2016-02-14,2016-02-15,First Class,DK-13090,20735,OFF-AR-10001770,7.98,3,0.0,2.0748,1,0.26,2,20160214,20160215
